CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,lat,lng
1,37,0,174,21.6394,78.7364
1,42,5,68,44.6167,11.6667
1,29,3,44,38.0817,13.2889
1,27,4,56,50.45,3.95
1,39,3,82,43.9333,11.0167
1,34,2,150,45.6075,4.0653
0,14,0,9,-15.1553,-42.8589
1,27,5,42,50.8906,3.0628
1,46,2,50,34.7375,135.5642
1,30,2,150,46.5647,3.3325
1,19,0,50,-13.5167,33.7167
2,14,0,68,0.5575,31.395
1,41,0,22,49.9667,33.6
1,20,0,58,2.4792,31.09
1,34,2,36,51.2833,5.75
1,30,3,37,51.2333,5.4333
3,156,3,174,28.6139,77.209
2,14,20,60,33.6151,-117.8668
1,34,1,65,30.529,-86.4748
1,40,6,42,39.0393,-77.1191
1,12,10,53,26.8217,-80.0576
3,15,1,68,54.589,-1.3157
3,15,1,68,-17.8833,30.7
3,15,1,68,41.964,-71.1842
3,15,1,68,41.0294,-81.6461
2,28,3,55,48.4622,7.4819
1,36,3,69,50.2033,8.5769
2,25,10,55,38.8868,-77.4453
2,25,10,55,49.1869,2.4608
1,30,3,46,41.135,-104.7902
1,28,4,67,45.5197,9.8833
2,47,8,60,40.9667,14.5333
1,40,2,74,49.75,18.6333
1,28,2,15,55.07,-3.603
1,38,4,33,40.6858,-75.2209
1,38,4,33,42.0362,-71.1103
1,38,4,33,38.776,-76.0701
1,41,0,28,41.6769,26.5556
2,29,8,64,51.8167,9.8667
1,17,0,40,8.9983,-73.9747
2,33,6,61,37.7031,-85.8773
2,33,6,61,40.1533,-76.599
1,30,1,52,52.7833,6.9
1,30,1,52,47.0833,8.3
7,14,6,151,-34.4167,19.25
1,46,2,55,38.4313,140.3911
1,37,1,65,49.7622,15.9075
1,28,7,67,50.7667,4.4667
1,31,5,48,42.3561,-71.8608
2,7,14,103,29.786,-95.3885
0,30,2,3,31.8578,-116.6058
0,30,2,3,-34.8644,-57.9103
0,24,0,48,18.3331,-65.6589
4,181,2,176,17.0778,78.2011
1,16,0,41,-17.3814,49.4092
2,17,21,77,40.8509,-73.9713
1,32,4,57,53.0206,7.8586
1,45,0,47,40.4139,26.6703
1,45,0,47,40.0556,17.9917
1,24,8,30,43.4553,5.476
1,25,6,59,52.9581,8.0253
1,38,0,57,40.8,29.4333
2,23,0,82,-1.0634,34.4731
1,37,4,67,45.4669,9.19
0,26,1,22,32.2167,130.4
1,43,2,52,35.15,139.6167
2,45,6,45,30.6782,-88.1162
1,35,3,63,45.0005,7.6848
0,20,0,25,-13.1167,39
2,45,5,52,41.0667,14.6333
1,41,2,38,35.3293,-97.4757
1,41,2,38,40.7798,-75.422
1,24,2,63,46.5167,6.5
1,32,5,52,48.5775,-3.8278
1,45,0,61,43.2167,44.7667
1,12,6,124,18.49,-71.42
2,43,5,90,31.4167,34.5833
3,21,1,61,-2.9083,29.8269
1,25,5,30,52.2333,5.4833
1,34,3,56,44.7747,8.355
1,10,5,44,31.1833,-111
1,10,5,44,18.8167,-97.1667
1,10,5,44,-32.735,-71.2025
1,10,5,44,31.3624,-110.9336
1,34,1,17,61.4767,23.5053
2,14,25,66,40.7072,-73.3859
1,13,12,50,27.0576,-82.1977
1,31,4,68,45.45,8.6167
1,19,0,43,11.6867,-84.4561
2,7,0,26,5.4,26.5
1,27,5,46,43.0996,-88.4948
1,39,3,52,32.8537,-79.8203
1,39,3,52,41.1119,-73.8121
1,39,3,52,42.7129,-87.8876
1,39,3,52,43.5966,-84.7759
1,39,3,52,33.1586,-94.9727
1,39,3,52,40.9625,-91.5452
1,36,2,46,50.7033,3.1406
1,28,6,62,50.9167,7.4
3,202,10,153,23.9167,120.6833
1,31,5,63,50.3192,4.6569
2,19,7,55,15.0667,120.7167
2,19,7,55,39.1625,-91.8712
1,66,0,90,38.5108,68.2303
1,40,1,58,47.985,8.8233
1,28,0,45,56.8578,35.9219
1,37,2,65,46.0667,13.2333
1,32,1,36,37.7667,-3.95
1,23,12,60,41.8349,-73.1282
1,33,1,62,48.675,5.8917
1,32,2,53,43.6045,1.444
1,28,3,36,47.3936,0.6892
1,41,0,71,42.7089,18.3217
1,41,1,79,48.3775,17.5883
1,38,0,4,47.6167,42.1
1,40,0,34,44.1667,52.1167
1,67,2,61,37.1263,140.2109
2,29,1,65,13.0622,5.2339
2,22,5,79,45.65,10.2
1,35,4,54,52.2258,4.5225
2,31,1,103,-9.65,20.4
1,37,2,71,49.3833,8.5667
2,17,23,81,33.7542,-118.0714
1,16,3,55,29.5891,-97.9676
1,36,4,67,45.6434,9.1374
1,39,0,38,56.0667,85.6167
0,25,0,9,27.9985,-15.4167
1,8,1,19,-20.7889,-48.33
0,18,0,41,12.6196,102.0112
2,37,0,47,46.9838,128.04
1,36,3,51,50.9989,3.3258
1,33,0,50,9.855,78.2744
1,40,0,28,54.0242,55.8825
2,17,18,90,42.4765,-83.2605
2,25,12,69,28.4798,-82.53
2,25,12,69,35.7437,-86.9116
1,35,3,17,41.1039,-73.5585
1,35,3,17,52.656,-0.484
1,35,5,53,51.5833,4.25
3,7,31,91,33.5254,-84.2295
1,18,1,48,51.5537,-0.3199
1,18,1,48,46.49,-81.01
1,18,1,48,42.3847,-71.4234
1,18,1,48,52.0417,0.7282
1,32,0,21,60.15,32.5833
1,37,1,64,47.2351,16.6219
0,23,0,27,15.2667,100.35
1,46,1,67,48.9956,2.3808
1,44,0,33,52.2394,9.8606
1,47,0,52,50.5453,12.7792
0,21,0,16,-12.4189,-41.77
5,17,17,160,-6.9667,110.4167
1,19,2,42,49.6819,83.2847
4,14,9,80,27.3417,117.4869
1,39,2,59,42.1085,-71.183
1,39,2,59,41.234,-80.4998
1,27,3,43,40.679,-122.3775
2,55,0,166,19.4833,79.6
0,45,0,43,39.75,37.0167
3,3,6,122,-34.1667,-70.75
1,41,1,45,42.1778,-71.0539
1,41,1,45,40.8434,-74.5819
11,9,63,225,-6.3667,106.25
1,32,1,55,44.5817,-92.6036
1,23,0,81,17.8658,-93.1472
5,62,6,171,25.85,84.3833
0,27,0,35,26.0922,-98.2778
1,38,1,54,50.7167,4.5333
1,20,5,22,41.5947,-109.2209
2,19,1,76,4.4167,-76.15
1,43,0,16,36.7372,-5.1647
1,43,0,16,10.0003,123.4095
1,26,7,50,38.5478,-121.3553
1,49,0,82,45.567,9.9986
2,24,1,157,-1.5,29.6333
1,48,0,54,50.65,11.3667
1,49,0,27,38.3756,-75.5865
1,49,0,27,51.07,-1.79
1,49,0,27,40.7454,-73.5604
1,49,0,27,35.6658,-80.4905
1,49,0,27,40.5768,-75.4535
1,49,0,27,40.038,-75.9961
1,49,0,27,42.8465,-70.8616
1,26,1,57,12.5689,122.1314
1,26,1,57,16.5167,121.75
0,27,0,97,14.5739,121.0039
0,27,0,97,13.5961,124.0992
0,27,0,97,13.3231,122.6761
2,25,6,151,15.6167,120.4333
3,86,5,169,24.7277,81.4098
1,46,0,79,40.3667,49.8352
2,20,4,77,12.9789,77.5917
1,3,0,48,-4.3755,-70.0318
2,36,5,111,15.4667,78.1667
1,33,1,54,34.0786,-118.4021
1,33,1,54,42.522,-83.2423
1,33,1,54,28.9176,-82.4542
1,42,1,42,39.965,-82.9343
1,59,0,63,48.1,9.7833
1,54,0,57,41.05,16.8333
1,11,0,29,37.6059,-93.4175
0,39,0,16,41.5503,-8.42
1,51,2,38,43.4058,6.0617
1,48,3,57,36.038,-95.7806
1,55,0,69,45.7394,4.9139
1,40,1,54,50.95,5.9667
1,21,1,45,-27.0949,-48.9148
1,44,0,43,51.2708,16.7208
1,16,0,55,0.7125,30.06
2,73,2,154,23.2149,81.532
1,42,0,18,50.8333,40.5833
1,55,0,57,50.4367,8.6622
2,30,1,119,-1.5761,30.0675
1,20,0,40,8.9219,-67.4283
2,26,9,92,14.15,121.3167
1,21,0,33,-20.4839,-54.615
0,23,0,28,-12.6678,-38.5508
0,23,0,28,-20.7669,-45.2758
1,37,0,32,33.5333,-7.5833
1,37,0,32,-33.3167,-71.4167
1,41,0,15,39.4028,-0.4044
1,42,0,26,44.8578,-0.5317
1,29,2,37,42.3764,-122.9111
1,26,0,59,21.2,-97.7331
1,69,0,75,44.2586,12.3558
0,21,8,18,-32.8342,151.3555
1,32,1,51,45.1702,-93.3903
2,31,8,153,26.9471,108.7524
1,39,0,18,53.2333,39.9667
1,30,0,8,59.1167,37.9
19,0,58,283,29.55,106.5069
10,5,27,188,-7.0372,107.5167
1,33,0,39,56.25,51.3
1,35,2,32,25.7079,-80.2952
1,39,0,42,51.9925,6.915
1,39,1,56,39.0052,-77.405
1,39,1,56,41.7996,-89.6956
1,39,1,56,40.6205,-103.1925
1,43,0,23,53.8833,10.65
1,32,4,52,42.0209,-88.1779
1,39,0,21,55.95,40.8667
1,66,1,20,34.108,-84.0558
1,31,4,46,43.4948,141.9035
4,29,9,152,31.53,76.88
1,32,1,36,51.18,-0.61
1,21,1,57,30.5822,-87.2906
1,47,0,78,45.9333,13.6167
1,38,0,30,52.0111,4.7111
2,37,4,71,32.9343,-97.0742
1,27,1,39,47.5022,-111.2996
1,27,1,39,39.011,-77.3013
1,22,2,66,-2.19,-79.8875
1,37,1,52,50.9767,4.6372
3,24,15,95,34.8919,136.9381
2,29,8,73,34.3597,135.2394
1,38,0,35,52.7344,4.7706
1,37,2,26,38.4362,-78.8735
1,38,0,43,54.69,-1.21
1,43,0,12,55.7725,9.7017
1,40,0,29,47.8042,-3.2789
1,37,1,52,51.05,4.8833
1,49,0,57,50.4167,10.75
1,43,0,44,52.1357,8.1471
3,25,17,102,40.6031,140.4638
1,45,0,41,45.7697,22.9203
1,14,5,63,35.515,137.8214
1,29,6,46,34.8167,135.4333
1,29,6,46,35.4423,136.573
1,29,6,46,36.4212,137.8746
1,45,0,69,41.9945,21.58
1,21,0,55,12.705,124.0319
1,31,2,33,25.9632,-80.183
3,6,24,130,35.2794,136.8714
0,22,3,33,29.7663,-95.241
1,24,0,57,14.6379,-89.9904
1,24,0,57,13.9222,-86.1253
1,24,0,57,17.7,-92.8
1,33,1,28,48.2153,-114.3274
2,15,1,118,0.945,33.125
1,21,0,40,-9.9333,33.9333
5,20,10,161,32.385,75.517
1,36,2,59,41.2399,-89.9264
1,20,0,55,6.1738,-75.3347
1,59,0,46,40.5833,17.1167
1,72,1,65,34.8522,-92.4
1,63,0,89,45.5,9.4167
1,46,1,58,35.463,-97.371
1,41,0,15,39.475,-0.4156
1,41,1,70,47.9969,2.7325
1,62,0,50,41.6333,13.5167
1,37,2,145,25.803,85.6861
1,50,2,50,36.199,-86.5115
1,38,2,51,40.1989,-85.395
1,19,2,35,15.207,75.884
1,47,1,55,35.7432,-95.3567
0,25,0,34,-12.1675,44.3939
3,29,0,135,-4.85,21.5667
1,36,0,6,60.4667,22.0333
1,27,0,50,12.265,-86.5639
0,25,0,25,-17.8389,-40.3539
1,33,3,47,37.8225,-122.2301
5,79,10,118,36.7833,119.9556
1,28,7,54,37.6663,-121.8805
1,28,7,54,28.9642,-98.4957
1,85,0,37,43.6167,10.6333
1,47,3,53,41.0051,-73.668
1,22,5,52,36.0643,-119.0338
1,42,2,44,40.2508,-75.6445
1,15,0,21,27.5833,89.8583
5,89,15,157,35.7639,115.03
1,17,1,40,-25.3658,-49.0769
1,23,0,44,15.0833,-90.4917
9,5,23,192,22.53,88.2
2,63,2,159,21.8,83.3
1,41,0,39,58.6208,59.8478
3,15,20,105,33.9252,-117.5498
1,38,2,49,41.8086,-88.3414
1,47,0,77,45.9558,13.6433
1,49,0,11,50.4667,48.1333
1,23,0,73,66.0833,76.6833
2,41,7,82,43.45,-79.6833
2,41,7,82,38.4479,-90.3199
2,41,7,82,41.5893,-73.0905
1,39,0,35,52.2056,7.1903
1,18,0,32,13.6336,-86.4753
1,32,4,49,41.2279,-111.9682
1,32,4,49,43.1646,-77.822
1,32,4,49,34.2656,-77.7966
3,4,12,133,36.0671,138.0493
1,14,0,75,15.4833,-86.5833
1,62,0,67,48.2,11.3167
1,39,0,29,53.1439,8.2139
1,31,4,40,47.0417,-122.8959
2,24,12,81,34.8497,134.9342
2,24,12,81,35.9797,136.4875
1,66,0,47,41.3308,15.7114
1,26,0,49,11.5,0.05
1,49,3,77,37.0711,-88.644
1,24,1,58,-1.8333,-80.2333
1,42,1,58,40.5678,-89.6251
1,59,0,52,46.1833,18.9536
1,39,1,32,51.85,4.5333
1,80,1,25,42.7008,9.4503
0,22,0,14,-4.0239,-42.0778
0,22,0,14,-9.6778,-37.1247
0,22,0,14,39.65,-8.8
1,51,0,39,43.8072,4.6433
1,38,2,53,50.7631,4.3086
2,32,2,154,36.6922,53.5525
3,35,3,95,48.2395,126.5037
1,27,2,59,15.85,74.5
2,26,7,50,48.7548,-122.469
2,26,7,50,42.0777,-71.4741
1,19,1,56,15.27,73.9346
2,18,1,33,57.8667,114.2
1,56,1,26,37.0378,27.4242
1,51,0,64,48.8569,10.3522
1,20,0,21,9.5167,-6.4833
1,46,0,73,49.1925,16.6083
3,24,10,150,5.3631,100.4667
1,44,1,55,51.1,7.1167
1,34,1,40,53.259,-1.911
1,44,1,64,50.3483,18.9156
0,28,0,110,18.0867,-67.1482
1,6,0,42,-11.4386,-61.4472
1,21,0,50,-21.2753,-47.3042
1,44,0,42,51.9033,11.7758
1,42,1,56,39.965,-86.146
1,42,1,56,41.3899,-73.7239
0,20,0,23,-1.195,-46.02
1,35,3,51,33.8362,-116.4642
0,24,0,31,-3.7167,-38.65
1,83,0,35,43.3167,10.5167
1,42,0,37,53.338,-6.5388
1,55,0,66,47.8067,7.1758
28,0,64,386,30.66,104.0633
1,18,7,37,53.8167,91.3
1,40,0,11,56.5167,56.1
1,51,1,39,38.9666,-76.9791
3,15,20,113,33.9508,-117.7254
1,66,0,81,45.191,7.8872
1,41,0,19,53.7,17.55
1,43,0,105,37.6,15.1333
0,26,0,26,-24.6833,44.75
0,29,0,34,-22.8728,-42.3428
1,25,3,51,35.1241,-120.5845
1,45,0,52,47.0644,8.5242
1,35,2,58,41.8805,-80.7984
2,20,4,54,35.4827,-120.6858
2,27,4,121,16.73,75.07
1,65,0,66,47.8667,12.0167
1,60,0,58,49.85,7.8667
0,33,0,27,51.44,0.22
1,20,0,53,11.85,38.0167
0,22,1,51,29.3708,-100.8801
1,27,6,53,39.762,-104.8758
4,20,8,124,26.4679,92.4734
1,23,1,111,9.6,41.8667
1,28,5,44,38.4469,-121.825
1,28,5,44,41.8439,-89.4794
1,29,0,54,9.7,1.6667
1,45,5,40,33.7384,-84.7054
1,44,0,54,51.05,13.74
1,48,0,83,45.6333,11.55
2,16,0,70,1.6667,101.45
1,38,1,37,55.7644,-4.1769
4,12,28,152,34.0326,-118.1691
0,33,0,25,50.77,0.28
1,32,1,52,44.8914,-93.3602
1,24,0,64,7.5942,-74.8119
1,50,1,38,39.4041,-76.9528
1,36,0,33,42.0383,-88.324
1,36,0,33,57.65,-3.315
1,36,0,33,30.3526,-97.3883
1,32,0,24,42.5361,1.5828
1,21,0,54,0.05,32.46
0,27,1,34,29.8447,-90.1021
1,72,1,23,28.8563,-81.6771
1,42,0,22,44.8853,-0.65
1,65,0,50,41.6833,13.25
1,56,0,57,44.5333,10.8167
1,31,1,47,42.9167,-79.0167
1,55,0,58,35.3495,-94.3695
1,50,1,38,38.7682,-77.1587
1,50,1,38,40.3055,-75.359
3,30,12,133,23.1333,121.2833
5,72,11,139,36.3833,119.75
2,31,5,69,32.91,-96.6304
1,37,2,49,50.9333,3.6667
1,25,0,54,9.8,38.4
1,39,0,17,44.575,38.0725
1,54,0,69,45.7314,5.0022
0,15,0,14,-35.6667,-63.7333
1,62,0,67,48.2167,11.2667
1,61,0,66,48.8808,8.3342
1,56,0,65,48.7186,11.4972
0,23,0,14,-9.0122,-35.2225
1,66,0,55,46.5858,17.4128
0,24,0,15,-9.71,-35.895
1,19,0,35,-22.8378,-51.9728
1,38,0,87,20.3,-76.2506
1,67,0,87,45.4333,9.1167
1,41,0,48,45.8492,26.1853
1,38,1,45,50.6781,3.1508
1,32,0,22,54.9167,33.3
1,38,2,41,42.5002,-90.707
1,26,10,52,42.0465,-70.7139
1,31,4,35,42.748,-84.4836
5,4,21,189,19.6097,-99.06
1,30,3,53,50.7778,5.7083
1,37,0,9,46.3167,44.2667
5,172,1,154,25.668,85.8364
1,17,0,48,7.05,-3.9667
1,34,5,34,42.3164,-83.2769
5,50,15,164,31.1289,104.395
2,6,18,68,28.4474,-81.4914
1,26,5,51,50.7,4.0333
1,18,3,55,27.58,-109.9298
1,18,3,55,6.7167,124.5167
1,18,3,55,19.58,-70.99
1,18,3,55,8.676,125.6454
1,18,3,55,-31.4167,-60.9333
1,18,3,55,11.7369,124.0417
1,18,3,55,22.4472,-80.0966
1,37,1,16,50.0747,29.9181
2,129,0,187,25.93,80.8
2,129,0,187,25.5089,85.1939
2,129,0,187,26.2813,87.1084
2,129,0,187,25.2463,87.038
2,129,0,187,25.3032,87.8623
2,129,0,187,24.6297,85.2249
1,32,2,24,43.4667,-8.1667
1,25,5,58,50.4833,4.5333
1,3,0,19,-2.5139,-66.0917
1,40,2,48,45.2536,-92.9582
2,20,4,96,16.4333,102.8333
2,33,6,71,34.75,138.0833
1,35,1,35,55.6111,-4.4957
2,37,5,28,36.5224,-82.5454
2,41,0,68,-4.3614,14.7644
1,64,0,66,47.85,12.0667
0,24,0,27,14.4264,74.4122
1,17,4,77,7.4833,80.3667
4,15,23,150,34.1207,-117.7703
4,3,6,109,-3.797,103.522
1,67,0,93,45.5667,9.0333
5,29,13,162,29.749,78.024
1,30,2,28,26.1682,-80.2017
1,55,0,63,48.2289,9.8797
1,38,2,51,51,4.1167
1,24,4,46,53.2594,-113.5492
1,41,0,16,37.2542,-7.2033
2,21,2,88,5.1881,97.1403
1,27,0,28,10.6333,-85.4333
1,42,1,17,38.8333,-9.1667
1,30,0,54,7.9333,1.9667
1,38,0,43,54.84,-1.34
1,69,0,82,43.7131,13.2183
1,40,0,8,54.4333,53.8167
3,14,12,140,2.7222,101.9417
1,35,1,30,55.5333,45.4667
1,32,4,42,39.839,-105.0014
2,26,6,70,43.0113,142.8846
6,72,19,166,36.8833,118.7333
5,37,20,178,27.7,78.4
0,26,0,30,-22.6508,-42.3919
1,41,0,34,51.9667,20.15
1,35,0,6,59.1167,28.0667
1,31,12,67,35.43,139.9544
1,23,2,57,-32.9575,-60.6394
1,23,2,57,13.846,121.206
1,23,2,57,14.4167,120.85
1,23,2,57,16.2333,120.4833
1,23,2,57,8.3814,126.0015
1,23,2,57,12.5167,124.4167
1,23,2,57,-34.3139,-57.3525
1,35,3,37,54.63,39.7425
0,23,0,29,-22.9167,44.5497
1,43,0,24,52.85,11.15
1,7,2,57,-0.5,117.1378
2,26,8,144,-33.3,-66.3333
2,26,8,144,16.2,-89.44
2,26,8,144,20.1881,-75.8486
2,26,8,144,15.04,120.7919
2,26,8,144,18.55,-69.7
2,26,8,144,13.8333,120.9333
2,26,8,144,32.4911,-114.7089
2,26,8,144,8.4964,125.7364
2,26,8,144,22.2828,-83.7681
2,26,8,144,15.7167,121.5167
3,22,22,106,43.9346,12.4473
3,22,22,106,34.1224,-118.1132
1,72,0,75,40.4833,18.05
1,69,0,55,41.0833,14.2833
1,30,0,53,-17.7892,-63.1975
1,30,0,53,28.4667,-16.25
1,30,0,53,14.5998,120.9802
1,30,0,53,36.9789,-122.0346
1,30,0,53,14.2833,121.4167
1,30,0,53,6.8333,125.4167
1,30,0,53,14.1167,121.2833
1,30,0,53,15.7667,119.9167
1,30,0,53,10.2358,-85.6408
1,30,0,53,13.4833,122.0333
1,30,0,53,32.6833,-16.8
1,30,0,53,13.0831,120.7192
1,30,0,53,17.0853,120.4553
1,30,0,53,-6.2289,-36.0228
1,30,0,53,-34.6372,-71.3631
1,30,0,53,10.1819,-67.5025
1,30,0,53,-0.5333,-90.35
1,13,6,62,-33.4372,-70.6506
1,13,6,62,19.4572,-70.6889
1,13,6,62,16.6833,121.55
1,13,6,62,8.1004,-80.9833
1,13,6,62,-29.1919,-54.8669
1,13,6,62,25.4333,-100.1333
1,13,6,62,9.2654,125.5602
1,13,6,62,17.2947,120.4453
1,13,6,62,9.8291,-84.3044
1,13,6,62,-14.1892,-75.7126
1,19,4,100,29.7914,-95.1144
1,30,10,45,37.6792,-122.1038
1,36,6,61,43.6,13.3333
3,14,2,63,-17.9939,31.0481
1,7,1,16,-33.6964,-53.46
2,93,1,104,-6.8712,107.5548
1,46,1,53,38.35,16.0833
2,33,11,63,36.0319,-80.3861
5,5,19,180,19.6333,-99.0931
2,29,8,59,44.8333,12.1167
2,30,8,75,45.5286,9.2783
1,19,2,50,20.9906,-77.4158
2,45,4,58,45.5333,11.4833
1,23,2,132,32.5781,-97.3585
1,23,2,132,30.2175,-92.3752
1,31,3,37,42.8403,-85.6734
2,23,2,61,5.3167,-4.3833
1,31,3,20,51.9167,4.4
2,36,5,59,45.7111,11.3556
1,31,5,36,47.6211,-122.3244
1,34,2,57,38.7059,-93.234
1,40,0,54,36.9167,31.1
3,6,35,84,38.9476,-85.8911
3,6,35,84,41.381,-73.0873
3,6,35,84,35.8783,-83.7669
3,6,35,84,-37.03,145.13
2,26,17,71,39.2825,-84.4071
1,32,0,152,20.7944,76.6944
1,37,2,14,37.9479,139.3273
1,37,2,14,38.0566,140.7658
3,10,18,76,52.708,-2.754
3,10,18,76,42.2842,-71.7154
1,35,0,40,15.0631,75.4667
2,29,14,62,34.2663,-118.749
2,45,4,61,34.7287,-82.2569
0,34,1,18,51.34,0.74
1,37,1,61,52.6,15.5
1,40,0,19,47.0708,32.7997
2,40,2,35,33.6871,-79.0086
2,4,6,64,15.7167,-91.45
1,28,8,34,37.9765,-121.3109
2,15,6,92,10.3333,-74.8833
1,37,1,43,51.3167,8
2,10,4,56,9.7333,-75.5333
3,6,13,100,14.5833,-91.45
1,40,0,46,48.3667,41.8333
2,36,8,73,40.7967,-74.4772
2,36,8,73,36.2043,-83.3001
2,30,0,87,-2.95,12.7333
1,36,2,16,37.5132,140.3938
1,45,2,58,40.6333,17.0333
11,26,6,150,0.3333,34.4833
1,37,2,82,48.7492,17.5644
0,24,0,35,13.8206,100.0625
3,152,4,113,22.4789,120.5156
2,2,4,55,-21.2358,-45.2358
1,33,0,11,56.0333,29.9167
3,36,1,86,12.8792,10.4525
1,44,4,61,37.8906,-84.5668
1,35,1,36,52.25,10.2167
0,32,2,15,52.4333,4.9167
1,39,6,43,38.9897,-76.9808
2,40,1,83,-7.83,112.7
0,33,0,14,53.108,-2.0234
0,33,0,14,53.1667,6.3833
1,16,10,33,52.6344,-1.1319
1,16,10,33,8.45,-13.2167
1,16,10,33,42.24,-71.912
1,42,0,67,41.1833,20.3167
1,34,2,64,32.5027,-86.3737
2,10,14,52,45.4445,-122.6219
1,18,4,89,29.6948,-95.6658
1,44,0,36,35.5333,135.2
1,38,1,24,35.3618,137.2545
1,23,5,67,48.7064,2.3347
1,25,2,15,11.2667,123.7333
1,25,2,15,39.4667,-3.5333
1,19,0,57,8.7169,-11.9433
1,36,1,42,52.1317,11.6392
1,32,0,60,-7.4667,110.2167
2,29,7,75,45.4603,8.8766
1,14,1,49,-23.5478,-51.6708
2,30,7,63,45.5543,12.2994
3,162,1,154,34.2012,72.0258
2,24,7,49,47.7208,9.3917
1,45,1,58,50,12.0667
1,17,2,61,11.9764,-86.0875
1,15,0,34,-20.0744,30.8328
0,19,0,53,7.4667,80.6167
0,12,1,20,-7.3889,-38.7739
1,19,0,11,23.2833,94.0833
0,15,0,17,24.47,39.61
0,15,0,17,8.9167,125.0167
0,15,0,17,41.1358,-81.8695
0,15,0,17,-16.2228,-41.4769
0,15,0,17,4.5092,-73.3494
1,31,3,43,51.2667,6.6667
2,48,0,40,42.2669,125.7404
2,18,3,68,-25.2167,25.6667
1,44,1,50,38.216,16.2288
1,30,2,54,49.2153,1.1656
1,33,0,68,44.5333,19.2258
1,35,2,78,50.9622,13.9403
1,36,1,11,38.6858,-7.1008
1,27,5,44,50.95,3.8
1,41,1,88,49.9381,17.9044
2,20,7,75,48.6981,2.1875
0,9,0,12,-17.9667,-67.1167
0,9,0,12,-17.9799,-67.13
2,42,5,79,45.5553,10.0733
1,12,10,59,53.68,-1.58
1,26,1,27,39.4278,-0.4183
2,32,9,64,33.7059,-84.2763
2,5,4,62,-22.39,-44.9669
1,17,2,46,18.0333,-71.75
1,17,2,46,0.07,-80.055
1,1,2,42,-1.3306,-78.5428
0,23,0,109,18.75,73.08
1,32,6,41,43.0701,-88.2412
1,45,1,54,41.2998,13.0248
3,74,2,63,24.3167,90.175
2,32,7,62,45.5333,12.1167
0,24,0,51,16.8158,100.2636
1,37,1,35,43.4078,24.6203
1,23,5,63,49.0516,2.1017
1,42,0,75,48.7711,18.6217
1,30,1,23,46.7336,-117.168
2,0,8,71,10.3441,-84.4199
2,0,8,71,14.2723,-90.0373
1,27,5,59,35.1736,-106.6231
1,36,1,77,49.4667,20.0167
1,46,0,73,56.7333,15.9
0,34,0,14,53.25,8.2
1,31,0,37,54.0658,54.9467
2,19,17,65,41.9312,-71.0437
1,7,2,50,-4.1419,-40.5819
0,16,0,30,-25.2122,-57.5331
1,65,0,68,48.1917,11.8681
1,80,1,45,36.85,28.2667
1,39,4,52,33.7833,132.7167
1,44,2,72,48.7309,2.2713
1,44,2,72,41.0608,72.6328
1,66,0,60,40.0333,18.1333
1,40,1,44,42.4264,-71.4561
1,41,0,47,43.4917,2.3733
1,49,0,101,37.1833,15.1167
1,39,0,44,44.5183,3.5006
1,21,0,36,32.0243,-102.1147
1,21,0,36,43.6241,-84.2319
1,21,0,36,44.75,-79.8833
1,21,0,36,47.1734,-122.412
1,37,1,27,54.2333,39.0333
1,29,1,34,52.04,-0.76
1,28,1,49,48.2375,-101.278
1,65,0,88,45.5,12.1
0,16,0,33,-1.8839,-48.7689
1,47,0,61,49.2556,2.4383
1,23,0,25,-18.725,-47.4989
1,78,0,40,43.65,11.0833
1,6,0,32,-6.0333,-76.9667
2,17,1,85,0.23,32.33
1,26,0,47,-12.5356,28.2419
6,43,13,182,31.802,74.255
1,52,1,63,40.6498,-111.8874
1,52,1,63,36.6146,-88.3207
1,41,0,40,53.2158,-6.6669
1,7,0,24,-3.3682,135.4964
1,56,0,66,49.1917,9.2246
1,43,0,65,37.0453,-93.2959
1,41,1,56,40.0355,-86.0042
1,40,0,19,53.4256,19.5878
0,25,0,47,27.4861,-99.5069
1,29,0,12,61.6667,40.2167
1,34,1,48,46.4775,30.7326
1,35,1,48,52.6667,41.8833
2,7,8,98,13.5356,99.8133
1,45,0,22,54.3,9.6667
1,45,2,52,40.9821,-74.1127
1,13,0,38,-21.8019,-54.5458
12,1,28,222,22.71,88.35
1,37,0,44,41.0247,40.5222
1,45,0,51,50.6667,17.9333
1,34,1,136,51.2,58.5667
1,42,0,13,53.3667,51.35
1,42,0,39,44.27,28.56
1,41,1,46,51.65,19.3833
2,21,4,82,9.4664,77.8219
1,47,0,69,44.8873,7.3319
2,24,1,94,28.2083,83.9889
1,44,0,37,51.5,16.0667
2,29,3,17,49.2167,143.1167
1,29,0,29,8.2833,-82.8667
3,35,5,146,23.3333,86.3667
1,29,0,32,16.286,95.6658
1,38,1,45,42.5335,-70.9725
1,17,1,17,65.1667,57.25
0,23,0,10,-10.29,-36.5858
1,28,6,35,50.119,-5.537
1,23,1,33,-33.8836,-60.5669
1,73,0,40,43.9017,10.6898
4,107,4,192,34.0144,71.5675
3,13,25,95,51.4947,-0.1353
3,13,25,95,39.8837,-105.0624
3,13,25,95,33.7523,-117.9938
3,13,25,95,39.5796,-77.0067
1,24,5,52,53.5286,8.1056
2,69,1,50,41.9952,122.8224
2,69,1,50,35.118,108.0986
